LATITUDE,LONGITUDE,BOROUGH,Permit Type,Job Type,Filing Date,Issuance Date,Permit Status,Job #,Owner's Business Name,Permittee's Business Name,Block,Lot,Delay
40.771466,-73.959337,MANHATTAN,DM,DM,2022-08-25,2022-08-26,ISSUED,123908030,"EJS 1303 THIRD, LLC",ALBA SERVICES INC,1429.0,47.0,1.0
40.81514,-73.941214,MANHATTAN,AL,A1,2022-08-25,2022-08-26,ISSUED,122446424,HAI 888 INC,ATOMIC CONTRACTING INC,1921.0,22.0,1.0
40.717709,-73.957873,BROOKLYN,EQ,DM,2022-08-25,2022-09-15,ISSUED,322095969,RSJ BEDFORDN6LLCC/OL3CAPITAL LLC,PERCIBALLI INDUSTRIES INC,2327.0,23.0,21.0
40.716379,-73.947481,BROOKLYN,AL,A1,2022-08-25,2022-10-12,ISSUED,340734094,,GLENWOOD CONSTRUCTION COR,2748.0,11.0,48.0
40.697122,-73.809717,QUEENS,EW,A2,2023-09-08,2023-09-13,ISSUED,421780610,,NYS CONSTRUCTION CORP,10006.0,12.0,5.0
40.673671,-73.989163,BROOKLYN,PL,A2,2022-08-26,2022-09-26,ISSUED,301093590,AL MARWA CENTER INC.,LLOYD G DRUMMOND PLBG&GEN,980.0,8.0,31.0
40.615578,-74.03652,BROOKLYN,EW,A2,2021-01-14,2021-01-22,ISSUED,340727271,,DOMNICK COLAVITO,6129.0,33.0,8.0
40.855949,-73.892532,BRONX,EW,A2,2021-01-22,2021-01-28,ISSUED,240281716,ALBA DEVELOPMENT LLC,2260 MAG CORP,3039.0,29.0,6.0
40.777206,-73.912251,QUEENS,AL,A1,2022-08-26,2022-09-23,ISSUED,421331339,,GOLDEN TIME CONTRACTING I,845.0,32.0,28.0
40.678471,-74.014623,BROOKLYN,EQ,DM,2022-08-26,2022-10-21,ISSUED,322105627,RED HOOK JV LLC,TITAN INDUSTRIAL SVC CORP,574.0,1.0,56.0
40.83604,-73.943751,MANHATTAN,EQ,A2,2022-08-26,2022-09-13,ISSUED,123226892,601 WEST REALTY LLC,MEGA CONSTRUCTION SVC INC,2137.0,11.0,18.0
40.83604,-73.943751,MANHATTAN,EW,A2,2022-08-26,2022-09-13,ISSUED,123226892,601 WEST REALTY LLC,MEGA CONSTRUCTION SVC INC,2137.0,11.0,18.0
40.579079,-73.945641,BROOKLYN,AL,A1,2022-08-26,2022-12-06,ISSUED,310143546,,DIMEX GROUP INC,8749.0,259.0,102.0
40.642471,-73.994267,BROOKLYN,DM,DM,2023-09-11,2023-09-13,ISSUED,322100882,HUMAN CARE SERVICES,YATZIV CORP,5596.0,23.0,2.0
40.77535,-73.960735,MANHATTAN,FO,A1,2022-08-29,2022-09-07,ISSUED,122620235,890 PARK LLC,INTEGRITY CONTRACTING INC,1393.0,37.0,9.0
40.77535,-73.960735,MANHATTAN,FO,A1,2022-08-29,2022-09-07,ISSUED,122620235,890 PARK LLC,INTEGRITY CONTRACTING INC,1393.0,37.0,9.0
40.684046,-73.93696,BROOKLYN,EW,A2,2022-12-09,2022-12-21,ISSUED,340872611,HOUSING PRESERVATION & DEVELOPME,"GRANITE ENVIRONMENT, LLC",1654.0,67.0,12.0
40.744115,-73.989751,MANHATTAN,AL,A1,2022-12-09,2023-03-09,ISSUED,100561429,WILLOWICK PROPERTIES LLC,C. MCCORMACK INC,828.0,16.0,90.0
40.561177,-74.102718,STATEN ISLAND,AL,A1,2022-12-09,2023-01-09,ISSUED,510113208,,ORION CONTRACTING SERVICE,4092.0,53.0,31.0
40.711601,-74.00742,MANHATTAN,AL,A3,2022-12-09,2023-01-18,ISSUED,141020080,PARK ROW 23 OWNERS LLC,URBAN ATELIER GROUP LLC,90.0,7504.0,40.0
40.758684,-73.961705,MANHATTAN,AL,A1,2022-12-09,2022-12-17,ISSUED,123914924,DOUGLAS ELLIMAN PROPERTY MANAGEM,DOUGLAS ELLIMAN PROPERTY MANAGE,1370.0,15.0,8.0
40.595495,-74.066449,STATEN ISLAND,EW,A2,2022-12-09,2022-12-20,ISSUED,540231060,,AMBER ELECTRICAL CONTRACT,3117.0,17.0,11.0
40.723201,-74.000851,MANHATTAN,AL,A1,2022-12-09,2023-01-26,ISSUED,140955027,ASB L3 72-76 GREENE ST LLC,PRECISION BUILDING & CONS,485.0,8.0,48.0
40.708105,-73.778111,QUEENS,PL,A2,2002-06-10,2002-06-11,ISSUED,401447822,,ASIGMA PLUMBING & HEATING INC,10328.0,25.0,1.0
40.754943,-73.972586,MANHATTAN,EW,A2,2022-11-14,2022-12-09,ISSUED,140832543,160 EAST 48TH STREET OWNER LLC,LEGACY BUILDERS/DEVELOPER,1302.0,33.0,25.0
40.701575,-73.920761,BROOKLYN,EW,A2,2022-11-15,2022-12-09,ISSUED,320200322,FULL TIME MANAGMENT,WMCM LLC,3247.0,44.0,24.0
40.77212,-73.955954,MANHATTAN,EQ,DM,2022-11-18,2022-12-09,ISSUED,123914862,251 EAST 77TH ST OWNER LP,SPARTAN DEMOLITION CO LLC,1432.0,21.0,21.0
40.823813,-73.946847,MANHATTAN,AL,A1,2022-11-22,2022-12-09,ISSUED,123512494,BH GOTHAM LLC,STELLAR INDUSTRIES INC,2059.0,17.0,17.0
40.832787,-73.909348,BRONX,EW,A2,2022-11-23,2022-12-09,ISSUED,220254347,1237-1239 WEBSTER LLC.,LIBERTY ONE CONSTRUCTION,2427.0,45.0,16.0
40.728523,-73.73619,QUEENS,FO,A1,2022-12-06,2022-12-09,ISSUED,421420144,,ALUNIQUE CONSTRUCTION COR,7968.0,23.0,3.0
40.833094,-73.942597,MANHATTAN,AL,A1,2022-12-08,2022-12-09,ISSUED,140922349,508 WEST 157 STREET LLC,SEVA PROPERTY DEVLOPMENT,2115.0,30.0,1.0
40.642389,-73.948656,BROOKLYN,AL,A1,2022-12-08,2022-12-09,ISSUED,321699541,1777 BROOKLYN LLC,AG BUILDERS PRO LLC,4947.0,76.0,1.0
40.769919,-73.963147,MANHATTAN,EW,A2,2022-11-29,2023-01-19,ISSUED,123665845,132 E 71ST LLC,NATIONWIDE MECHANICAL INC,1405.0,60.0,51.0
40.736892,-73.997893,MANHATTAN,AL,A3,2021-01-06,2021-02-04,ISSUED,123841450,106 WEST 13TH STREET LLC,HONOR CONSTRUCTION INC,608.0,35.0,29.0
40.720323,-73.940125,BROOKLYN,FO,A1,2022-12-12,2022-12-14,ISSUED,321817414,"GAMOTO ENTERPRISES, LLC",CAVALRY LLC,2840.0,21.0,2.0
40.619013,-73.968104,BROOKLYN,DM,DM,2022-08-30,2022-09-09,ISSUED,321524944,OWNER,RHY CONSTRUCTION LLC,6542.0,13.0,10.0
40.717995,-73.945636,BROOKLYN,AL,A1,2022-12-12,2022-12-27,ISSUED,300813494,"HANDBAGS BY BO, INC,",RECORD 13 CONSTRUCTION CO,2739.0,17.0,15.0
40.636616,-73.953589,BROOKLYN,EW,A2,2022-12-12,2022-12-22,ISSUED,340874147,N-A,CENTURION SOLAR ENERGY,5224.0,69.0,10.0
40.603713,-73.743922,QUEENS,EQ,DM,2022-08-30,2022-09-12,ISSUED,421807833,OWNER,"AZCONA, INC",15571.0,132.0,13.0
40.666855,-73.821746,QUEENS,NB,NB,2022-12-12,2022-12-14,ISSUED,420834743,,ALL-BORO REHAB CONSTRCT C,11846.0,38.0,2.0
40.701806,-73.785471,QUEENS,EW,A2,2021-01-21,2021-02-09,ISSUED,440655952,SOUTH JAMAICA HOLDINGS 2 LLC,KISHAN PLUMBING & HEATING,10241.0,24.0,19.0
40.729731,-74.004355,MANHATTAN,PL,A2,2021-01-21,2021-01-27,ISSUED,123418541,,SAMUEL & SONS P & H INC,582.0,41.0,6.0
40.876341,-73.885774,BRONX,NB,NB,2022-12-12,2022-12-20,ISSUED,220640251,3187 GRAND CONCOURSE LLC,TRIPLEFIVE RESIDENTIAL*,3311.0,68.0,8.0
40.869258,-73.88947,BRONX,EW,A2,2022-12-12,2023-01-10,ISSUED,220550570,198 LLC,GO PRO FIRE PROTECTION C,3301.0,55.0,29.0
40.715119,-73.953383,BROOKLYN,PL,A1,2022-12-12,2022-12-15,ISSUED,320624437,"NORTH 7TH STREET, LLC",QMB PLUMBING & HEATING IN,2331.0,7.0,3.0
40.680717,-73.989451,BROOKLYN,AL,A1,2022-12-13,2022-12-15,ISSUED,321756293,SACKETT GARDENS LLC,GOWANUS PARK LLC.,423.0,41.0,2.0
40.741673,-73.858055,QUEENS,PL,A2,2022-08-31,2022-09-22,ISSUED,410234713,,"WATSON'S PLBG, HTG, & BDG",1940.0,26.0,22.0
40.828459,-73.849237,BRONX,AL,A1,2022-12-13,2023-01-04,ISSUED,201048464,,MAMC CONSULTING REPS LLC,3815.0,20.0,22.0
40.677688,-73.837454,QUEENS,EW,A2,2022-12-13,2023-03-06,ISSUED,420942145,FAMILY HOME,DANIEL J. CONSTRUCTION IN,9539.0,51.0,83.0
40.819574,-73.949921,MANHATTAN,PL,A2,2021-01-21,2021-02-22,ISSUED,123388707,DASNY,ARA PLUMBING CORP,1957.0,100.0,32.0
40.739405,-73.984808,MANHATTAN,EW,A2,2021-01-21,2021-02-22,ISSUED,121328857,CUNY DEPT. OF DESIGN & CONST.,WDF INC,878.0,20.0,32.0
40.617035,-74.012701,BROOKLYN,AL,A1,2022-09-01,2022-09-20,ISSUED,310024363,,PRIMO DESIGN & CONSTRUCTI,6302.0,24.0,19.0
40.687135,-73.734176,QUEENS,EW,A2,2022-12-13,2022-12-19,ISSUED,440760785,,HYTECH SOLAR INC,12815.0,17.0,6.0
40.724013,-73.997987,MANHATTAN,EQ,A3,2022-12-13,2022-12-14,ISSUED,140966346,PRINCE TOWERS TENANT CORP.,PRESERV BLD RESTOR MGT IN,498.0,5.0,1.0
40.716979,-73.957848,BROOKLYN,FO,A1,2021-01-21,2021-02-03,ISSUED,321698249,,LOXTON INC,2336.0,14.0,13.0
40.778421,-73.894593,QUEENS,EW,A2,2021-01-26,2021-03-05,ISSUED,440598881,NYC DEP,AECOM USA INC,776.0,150.0,38.0
40.605572,-74.015565,BROOKLYN,AL,A1,2022-12-14,2023-02-09,ISSUED,321919064,,THC CONSTRUCTION INC,6460.0,25.0,57.0
40.681357,-73.993157,BROOKLYN,EW,A2,2022-12-14,2023-03-01,ISSUED,301598037,,M-AZAD CONSTRUCTION INC,429.0,69.0,77.0
40.735668,-73.957396,BROOKLYN,FO,NB,2022-12-14,2022-12-20,ISSUED,321805828,DUPONT STREET 1 LLC,OMNIBUILD CONSTRUCTION IN,2487.0,17.0,6.0
40.630333,-73.986231,BROOKLYN,AL,A1,2022-12-14,2022-12-22,ISSUED,340744412,5015 16TH AVE LLC,KAUFMAN GROUP INC,5459.0,4.0,8.0
40.576112,-73.95176,BROOKLYN,AL,A1,2022-12-14,2022-12-15,ISSUED,320061400,,T.G. NEW YORK CONSTRUCTOR,8738.0,66.0,1.0
40.653873,-73.954424,BROOKLYN,EW,A2,2024-06-11,2024-06-13,ISSUED,321457963,"154 LENOX, LLC",B&B  MECH PLBG & HTG LLC,5084.0,38.0,2.0
40.713096,-73.785998,QUEENS,AL,A1,2022-12-14,2022-12-15,ISSUED,421791644,DJL FAMILY PROPERTIES,SPEARHEAD CONTRACTING LLC,9835.0,26.0,1.0
40.677502,-74.017384,BROOKLYN,EW,A2,2022-12-14,2022-12-27,ISSUED,322043953,"M-KIDS, LP",JLJ IV ENTERPRISES INC,596.0,27.0,13.0
40.901965,-73.844867,BRONX,EW,A2,2022-12-14,2023-01-04,ISSUED,240340699,,BP ELECTRIC CORP,5096.0,35.0,21.0
40.594085,-73.947465,BROOKLYN,EW,A2,2022-12-14,2023-01-18,ISSUED,321912739,2352 E 23 ST,TLS CONSTRUCTION GROUP I*,7405.0,220.0,35.0
40.602247,-73.976618,BROOKLYN,EW,A2,2023-09-11,2023-09-13,ISSUED,321499990,,USMCC INC,6677.0,55.0,2.0
40.790917,-73.96692,MANHATTAN,AL,A1,2022-12-15,2022-12-21,ISSUED,121188213,MELLON CAPITAL LLC,C&A SENECA CONSTRUCTION L,1208.0,16.0,6.0
40.638819,-73.957811,BROOKLYN,FO,NB,2022-12-15,2022-12-23,ISSUED,321923549,621 EAST 21 STREET LLC,MC SUPERSTRUCTURE INC,5207.0,50.0,8.0
40.576864,-73.84577,QUEENS,PL,A2,2022-12-15,2023-03-09,ISSUED,440365604,,STIVAN PLBG & HTG INC,16236.0,5.0,84.0
40.728404,-73.844225,QUEENS,DM,DM,2022-12-15,2022-12-29,ISSUED,421804694,,NYC BUILDING SOLUTIONS CO,2192.0,25.0,14.0
40.821971,-73.913781,BRONX,NB,NB,2022-12-15,2022-12-20,ISSUED,210180310,BB 430 E 158 BX LLC,POLAR CONTRACTING INC,2379.0,19.0,5.0
40.700815,-73.816992,QUEENS,EW,A2,2022-12-15,2023-02-21,ISSUED,400979722,JAMAICA HOSPITAL,WASOFF PLBG. & UTL.CO INC,9363.0,33.0,68.0
40.759237,-73.882235,QUEENS,NB,NB,2008-12-03,2008-12-10,ISSUED,402533335,,I AM,1398.0,51.0,7.0
40.699423,-73.807165,QUEENS,EQ,NB,2024-06-11,2024-07-22,ISSUED,420654786,STATION PLAZA HOTEL LLC,OMNIBUILD CONSTRUCTION IN,9998.0,42.0,41.0
40.620093,-73.908664,BROOKLYN,PL,NB,2020-12-10,2021-01-22,ISSUED,302312940,,HORBRIDGE PLUMBING & HEAT,8411.0,149.0,43.0
,,QUEENS,NB,NB,2022-03-15,2022-03-17,ISSUED,420667497,"MOTT CENTER, LLC",LETTIRE CONSTRUCTION CORP,15537.0,112.0,2.0
40.82033,-73.821169,BRONX,EW,A2,2022-07-14,2022-12-13,ISSUED,240331743,INDRA NIEVES,ACCORD POWER INC,5578.0,63.0,152.0
40.677422,-73.945669,BROOKLYN,EW,A2,2022-07-14,2022-12-14,ISSUED,321958976,,"GBI CONTRACTING, LLC",1208.0,25.0,153.0
40.753164,-73.968325,MANHATTAN,PL,A2,2022-08-15,2022-12-13,ISSUED,122668675,100 UNITED NATIONS CONDOMINIUM,EH PLUMBING & HEATING COR,1341.0,7503.0,120.0
40.754927,-73.997867,MANHATTAN,EW,A2,2022-10-27,2022-12-14,ISSUED,122116030,WEST 35TH STREET SBXLXVI LLC,"COPPER SERVICES, LLC",733.0,58.0,48.0
40.754927,-73.997867,MANHATTAN,EW,A2,2022-10-27,2022-12-14,ISSUED,122116030,WEST 35TH STREET SBXLXVI LLC,"COPPER SERVICES, LLC",733.0,58.0,48.0
40.744632,-74.004515,MANHATTAN,AL,A1,2022-11-03,2022-12-14,ISSUED,122239504,PROJECT 19 HIGHLINE LLC,KINGS COUNTY SERVICES INC,717.0,17.0,41.0
40.775065,-73.988634,MANHATTAN,EW,A2,2022-11-17,2022-12-15,ISSUED,123655561,THE DERMOT COMPANY L.P.,LUMA CONSTRUCTION LLC,1171.0,62.0,28.0
40.754943,-73.972586,MANHATTAN,EW,A2,2022-11-22,2022-12-13,ISSUED,140832552,160 EAST 48TH STREET OWNER LLC,FREEDOM GS INC,1302.0,33.0,21.0
40.754943,-73.972586,MANHATTAN,EW,A2,2022-11-22,2022-12-13,ISSUED,140743088,160 EAST 48TH STREET OWNER LLC,FREEDOM GS INC,1302.0,33.0,21.0
40.855211,-73.842583,BRONX,EW,A2,2022-12-02,2022-12-14,ISSUED,240337471,,PRO CUSTOM SOLAR LLC,4220.0,21.0,12.0
40.6111,-74.068471,STATEN ISLAND,EW,A2,2022-12-02,2022-12-28,ISSUED,540241549,,SUNCO CAPITAL LLC,2859.0,235.0,26.0
40.753012,-74.004017,MANHATTAN,NB,NB,2022-12-06,2022-12-12,ISSUED,121188918,DD WEST 29TH LLC C/O DOUGLASTON,J.E. LEVINE BUILDER INC,675.0,12.0,6.0
40.537134,-74.150656,STATEN ISLAND,AL,A1,2022-12-06,2022-12-12,ISSUED,520461660,4236 HYLAN BLVD LLC,HOMEOWNER,5316.0,1.0,6.0
40.542215,-74.190989,STATEN ISLAND,EW,A2,2022-12-07,2022-12-13,ISSUED,540240336,,"SUNPOWER CORPORATION, SYS",6301.0,68.0,6.0
40.684757,-73.854985,QUEENS,NB,NB,2022-12-08,2022-12-13,ISSUED,421171957,34 AVENUE CORPORATION,ALCO BUILDERS,9021.0,11.0,5.0
40.721336,-73.811322,QUEENS,AL,A1,2022-12-09,2022-12-12,ISSUED,421907119,,ARCHLINK DESIGN CORP,6815.0,1.0,3.0
40.686157,-73.801513,QUEENS,AL,A1,2022-12-09,2022-12-13,ISSUED,440648444,111 AVENUE 2020 CORP.,ALCO BUILDERS,11959.0,341.0,4.0
40.699695,-73.833541,QUEENS,EW,A2,2022-12-09,2022-12-13,ISSUED,440635350,,HD BUILDERS NY LLC,9229.0,14.0,4.0
40.692267,-73.846495,QUEENS,PL,A2,2022-12-09,2022-12-15,ISSUED,421732218,,ROCK E SMALL PLBG&HTG INC,9291.0,82.0,6.0
40.746168,-73.897979,QUEENS,NB,NB,2022-12-09,2022-12-13,ISSUED,421190758,,METROCITY CONSTRUCTION,1223.0,23.0,4.0
40.743106,-73.867478,QUEENS,DM,DM,2022-12-09,2022-12-13,ISSUED,421810954,N.A,JJK BUILDING CONSULTING,1621.0,7.0,4.0
40.868981,-73.884246,BRONX,NB,NB,2022-12-09,2022-12-12,ISSUED,210180445,,"LLNY GROUP,LLC",3285.0,7.0,3.0
40.623289,-73.917673,BROOKLYN,EW,A2,2022-12-09,2022-12-15,ISSUED,340872452,,KAMTECH RESTORATION CORP,7857.0,59.0,6.0
40.692267,-73.846495,QUEENS,PL,A1,2022-12-09,2022-12-15,ISSUED,421689603,,ROCK E SMALL PLBG&HTG INC,9291.0,82.0,6.0
40.763059,-73.791945,QUEENS,NB,NB,2022-12-09,2022-12-13,ISSUED,421730684,,B T REFINISHING INC,5308.0,114.0,4.0
40.745488,-73.989227,MANHATTAN,AL,A1,2022-12-09,2022-12-14,ISSUED,121206952,DIMA REALTY INC.,GOTHAM NEW YORK LLC,829.0,63.0,5.0
40.579397,-73.952232,BROOKLYN,AL,A1,2022-12-09,2022-12-14,ISSUED,322062708,HIGH DYNAMIC CONSTRUCTION INC,GIM CONSTRUCTION INC,8727.0,30.0,5.0
40.636723,-73.947064,BROOKLYN,NB,NB,2022-12-08,2023-01-06,ISSUED,321592594,F31 HOLDINGS LLC,AG BUILDERS PRO LLC,4995.0,10.0,29.0
40.618762,-74.003271,BROOKLYN,NB,NB,2022-12-06,2023-02-28,ISSUED,321643995,,TT&T CONSTRUCTION INC,6212.0,34.0,84.0
40.557154,-73.914983,QUEENS,EW,A2,2023-03-13,2023-03-15,ISSUED,440653678,"BREEZY POINT COOPERATIVE, INC.",ROCKFISH CUSTOM BUILDERS,16350.0,400.0,2.0
40.67694,-73.798469,QUEENS,EW,A2,2023-03-13,2023-03-22,ISSUED,440772978,,PRO CUSTOM SOLAR LLC,12014.0,90.0,9.0
40.68893,-73.867564,QUEENS,EW,A2,2023-03-13,2023-03-23,ISSUED,440768787,THIS IS NOT A BUSINESS,VOLTAIC SOLAIRE LLC,8896.0,1.0,10.0
40.72115,-73.993701,MANHATTAN,EW,A2,2022-12-16,2023-01-18,ISSUED,122480582,"BOWERY AT SPRING PARTNERS, LP",QMB PLUMBING & HTG INC,425.0,7502.0,33.0
40.587475,-74.190946,STATEN ISLAND,AL,A1,2022-12-16,2022-12-22,ISSUED,520464925,WILD AVENUE OWNER LLC,WILD AVENUE OWNER LLC,2645.0,1.0,6.0
40.732417,-73.953714,BROOKLYN,PL,A1,2022-12-16,2023-02-28,ISSUED,321469923,155 INDIA ST LLC,A. M. PLUMBING COMPANY,2533.0,56.0,74.0
40.682682,-73.842215,QUEENS,NB,NB,2022-12-16,2023-01-23,ISSUED,421778302,103-12 98TH ST LLC,NY DYNAMIC CONSTRUCTION C,9120.0,9.0,38.0
40.82431,-73.900876,BRONX,EQ,DM,2022-08-30,2022-09-14,ISSUED,220741623,HOUSING PRESERVATION & DEVELOPME,ALBA SERVICES INC,2678.0,28.0,15.0
40.689592,-73.939345,BROOKLYN,FO,NB,2019-01-16,2019-01-24,ISSUED,321359828,MARCUS GARVEY BLVD HOLDINGS LLC,DYNASTY CONTRACTING LLC,1619.0,9.0,8.0
40.689592,-73.939345,BROOKLYN,FO,NB,2018-07-18,2018-07-20,ISSUED,321359828,MARCUS GARVEY BLVD HOLDINGS LLC,SJ EMPIRE CORP,1619.0,9.0,2.0
40.842761,-73.884339,BRONX,NB,NB,2021-11-16,2021-11-17,ISSUED,220636523,1981-85 HONEYWELL LLC,DURGAJ PROPERTIES CORP,3121.0,21.0,1.0
40.842761,-73.884339,BRONX,NB,NB,2022-06-01,2022-06-02,ISSUED,220636523,1981-85 HONEYWELL LLC,DURGAJ PROPERTIES CORP,3121.0,21.0,1.0
40.627086,-73.919066,BROOKLYN,EW,A2,2022-12-12,2022-12-16,ISSUED,340863195,,PRO CUSTOM SOLAR LLC,7807.0,12.0,4.0
40.880669,-73.849405,BRONX,EW,A2,2022-12-13,2022-12-16,ISSUED,240334161,,PRO CUSTOM SOLAR LLC,4715.0,24.0,3.0
40.756763,-73.98467,MANHATTAN,PL,A2,2022-12-13,2022-12-16,ISSUED,102600053,NEW GROWING INC,I DO PLUMBING & HTG INC,996.0,156.0,3.0
40.772731,-73.812646,QUEENS,AL,A1,2022-12-15,2022-12-16,ISSUED,440621301,,L&L CONSTRUCTION DEVELOP,4833.0,69.0,1.0
40.517058,-74.195064,STATEN ISLAND,EW,A2,2022-12-15,2022-12-16,ISSUED,510060247,,M&R IMPROVEMENTS CORP,6670.0,70.0,1.0
40.634764,-73.964936,BROOKLYN,DM,DM,2022-12-15,2022-12-16,ISSUED,322097011,"NEWKIRK EQUITIES, LLC",UNITED INDUSTRIES & CONST,5199.0,37.0,1.0
40.844007,-73.892342,BRONX,NB,NB,2022-12-15,2022-12-27,ISSUED,210180178,CROTONA BELMONT HDFC,THE J. PILLA GROUP LTD,2946.0,1.0,12.0
40.733439,-74.008248,MANHATTAN,EW,A2,2003-01-07,2003-01-14,ISSUED,103111507,VILLAGE COMMUNITY SCHOOL,BHPLUMB HEAT CRP,630.0,9.0,7.0
40.733439,-74.008248,MANHATTAN,EQ,NB,2002-08-06,2002-08-14,ISSUED,102766767,village community school,RAIMONDO CONTRACTING CORP,630.0,9.0,8.0
40.733439,-74.008248,MANHATTAN,NB,NB,2002-08-14,2002-08-20,ISSUED,102766767,village community school,C. RAIMONDO& SON,630.0,9.0,6.0
40.733439,-74.008248,MANHATTAN,EQ,NB,2003-01-28,2003-03-29,ISSUED,102766767,village community school,RAIMONDO CONTRACTING CORP,630.0,9.0,60.0
40.744186,-73.981324,MANHATTAN,DM,DM,2019-01-11,2019-01-16,ISSUED,123362299,165 LEXINGTON PARTNERS LLC.,REGAL RECONSTRUCTION CORP,886.0,26.0,5.0
40.733439,-74.008248,MANHATTAN,EW,A2,2014-06-20,2014-06-23,ISSUED,140212295,THE VILLAGE COMMUNITY SCHOOL,COLGATE RESTORATION CORP,630.0,9.0,3.0
40.714638,-73.939936,BROOKLYN,FO,NB,2019-11-13,2019-11-14,ISSUED,321189753,VIJAX REALTY LLC,AIRITAN MANAGEMENT CORP,2916.0,29.0,1.0
40.747999,-73.985607,MANHATTAN,EW,A2,2022-12-14,2022-12-18,ISSUED,123804632,ADAMS & COMPANY,BEAUTIFUL CONSULTING,834.0,49.0,4.0
40.694746,-73.949092,BROOKLYN,PL,A1,2022-12-19,2023-01-06,ISSUED,321481810,OLYMPIC SALES LLC,PREMIER SEWER & WATERMAIN,1754.0,52.0,18.0
40.68772,-73.802518,QUEENS,AL,A1,2022-12-19,2022-12-29,ISSUED,421942802,FERNDALE AVENUE 2018 CORP.,ALCO BUILDERS,11935.0,10.0,10.0
40.665286,-73.932645,BROOKLYN,EW,A2,2022-12-19,2022-12-20,ISSUED,340872791,N-A,CENTURION SOLAR ENERGY,1419.0,30.0,1.0
40.704921,-73.766944,QUEENS,EW,A2,2022-12-19,2022-12-22,ISSUED,440761427,,SUNCO CAPITAL LLC,10884.0,18.0,3.0
40.66408,-73.960992,BROOKLYN,EQ,NB,2008-01-16,2008-01-17,ISSUED,302177463,"ONE SULLIVAN PLACE, LLC","H & M CONTRACTORS, INC.",1192.0,95.0,1.0
40.66408,-73.960992,BROOKLYN,NB,NB,2008-01-16,2008-01-17,ISSUED,302177463,"ONE SULLIVAN PLACE, LLC","H & M CONTRACTORS, INC.",1192.0,95.0,1.0
40.726635,-73.957268,BROOKLYN,AL,A1,2022-11-10,2022-12-19,ISSUED,321183321,BROADWAY STAGES,BROOKLYN CONSTRUCTION GR*,2592.0,16.0,39.0
40.770395,-73.752841,QUEENS,DM,DM,2022-12-06,2022-12-19,ISSUED,421805470,,ALL STATE 12 GENERAL CONT,8059.0,25.0,13.0
40.852807,-73.913011,BRONX,DM,DM,2022-12-16,2022-12-19,ISSUED,220741696,GW GRAHAM LLC,BLUE SHINE BUILDERS INC,2868.0,42.0,3.0
40.734363,-73.895038,QUEENS,NB,NB,2022-12-17,2022-12-19,ISSUED,421941242,NONE,POLAR CONTRACTING INC,2458.0,6.0,2.0
40.735668,-73.957396,BROOKLYN,FO,NB,2022-12-14,2022-12-20,ISSUED,321805828,DUPONT STREET 1 LLC,OMNIBUILD CONSTRUCTION IN,2487.0,17.0,6.0
40.695114,-73.925435,BROOKLYN,NB,NB,2022-12-12,2023-01-23,ISSUED,321236337,,PASHA USA CONSTRUCTION IN,3265.0,6.0,42.0
40.66408,-73.960992,BROOKLYN,FO,NB,2015-08-07,2015-08-18,ISSUED,320980621,SULLIVAN GARDEN LLC,RELIABLE NYC CONST INC,1192.0,95.0,11.0
40.66408,-73.960992,BROOKLYN,FO,NB,2015-08-07,2015-08-18,ISSUED,320980621,SULLIVAN GARDEN LLC,RELIABLE NYC CONST INC,1192.0,95.0,11.0
40.66408,-73.960992,BROOKLYN,NB,NB,2015-08-07,2015-08-18,ISSUED,320980621,SULLIVAN GARDEN LLC,RELIABLE NYC CONST INC,1192.0,95.0,11.0
40.704834,-73.982226,BROOKLYN,EW,A2,2021-01-25,2021-02-05,ISSUED,340775986,CONSOLIDATED EDISON CO. OF NY,GIANFIA CORP,12.0,1.0,11.0
40.66408,-73.960992,BROOKLYN,EW,A2,2021-04-01,2021-04-13,ISSUED,340784351,1 SULLIVAN RESIDENCES LLC,RUBIN DEVEL AND CONST INC,1192.0,95.0,12.0
40.715389,-73.800369,QUEENS,EW,A2,2022-12-20,2023-01-05,ISSUED,421899896,NYC SCA,S.N.K CONTRACTING LLC,9867.0,2.0,16.0
40.878187,-73.871696,BRONX,EQ,DM,1996-03-01,1996-03-04,ISSUED,200363800,LIBERTY ASHE,LIBERTY ASHE,3357.0,410.0,3.0
40.743776,-73.996969,MANHATTAN,AL,A1,2022-12-14,2022-12-20,ISSUED,121991620,THOMAS ANTHONY HOLDINGS LLC,ST MICHAEL GROUP INC,771.0,52.0,6.0
40.722161,-73.996176,MANHATTAN,EW,A2,2022-12-14,2022-12-20,ISSUED,123482944,MARGI HOLDING CORP C/O CITI-URBA,ANTIS CONTRACTING CORP,494.0,7502.0,6.0
40.76828,-73.963108,MANHATTAN,AL,A1,2022-12-14,2022-12-20,ISSUED,121208460,,SMI CONSTRUCTION MANGEMEN,1404.0,25.0,6.0
40.758829,-73.790468,QUEENS,EW,A2,2022-12-15,2022-12-20,ISSUED,421175427,GEORGE ATHANASOPOULOS,CHRISTIAN G'NRL CONST COR,5366.0,15.0,5.0
40.753538,-73.831136,QUEENS,NB,NB,2022-12-15,2022-12-20,ISSUED,421616610,CHINESE CHRISTIAN HERALD CRUSADE,TURNKEY 88 CONTRACTING IN,5104.0,28.0,5.0
